date,close,highest,lowest ,open,amount,rate,volume,turnover 
2012/9/19,2067.831,2069.95,2055.198,2061.061,8.288,0.4024,52243629,43550876130
2012/9/20,2024.837,2060.306,2023.085,2060.306,-42.994,-2.0792,67482659,53959071020
2012/9/21,2026.69,2041.948,2018.263,2020.554,1.853,0.0915,60289456,47695123366
2012/9/24,2033.192,2040.85,2005.263,2015.767,6.502,0.3208,57637779,45575601287
2012/9/25,2029.293,2039.096,2021.809,2028.633,-3.899,-0.1918,48219408,38445162494
2012/9/26,2004.172,2033.036,1999.484,2027.855,-25.121,-1.2379,50400828,38415066392
2012/9/27,2056.323,2068.071,2002.324,2003.099,52.151,2.6021,76691457,60338935875
2012/9/28,2086.169,2089.633,2040.35,2042.886,29.846,1.4514,79448952,64802323507
2012/10/8,2074.419,2096.259,2063.089,2084.849,-11.75,-0.5632,55131612,44793732470
2012/10/9,2115.23,2119.336,2081.589,2081.589,40.811,1.9673,84563788,67520373269
2012/10/10,2119.942,2121.992,2102.535,2111.587,4.712,0.2228,78912035,60531573749
2012/10/11,2102.868,2117.839,2101.14,2114.232,-17.074,-0.8054,74497029,56744435900
2012/10/12,2104.932,2127.307,2092.511,2109.07,2.064,0.0982,68262972,51434044796
2012/10/15,2098.703,2107.199,2085.115,2105.024,-6.229,-0.2959,53940751,42308632843
2012/10/16,2098.808,2111.78,2089.695,2097.05,0.105,0.005,57818438,47242197205
2012/10/17,2105.618,2113.162,2088.044,2104.28,6.81,0.3245,59874065,47070596465
2012/10/18,2131.688,2137.686,2107.492,2108.498,26.07,1.2381,87191092,65711759568
2012/10/19,2128.302,2136.869,2125.736,2129.82,-3.386,-0.1588,67641279,50605600280
2012/10/22,2132.758,2138.027,2112.752,2118.521,4.456,0.2094,60117222,47534435094
2012/10/23,2114.447,2136.218,2111.923,2132.108,-18.311,-0.8586,72683806,54013091665
2012/10/24,2115.99,2123.998,2104.67,2106.83,1.543,0.073,72886618,49728088898
2012/10/25,2101.58,2128.74,2100.609,2114.764,-14.41,-0.681,85393109,55690216572
2012/10/26,2066.209,2102.162,2058.063,2100.1,-35.371,-1.6831,78606435,54248873731
2012/10/29,2058.943,2068.237,2053.092,2061.847,-7.266,-0.3517,53635009,39078111019
2012/10/30,2062.347,2075.905,2054.264,2059.202,3.404,0.1653,60569092,42767334901
2012/10/31,2068.88,2070.479,2053.583,2061.124,6.533,0.3168,59527234,43159088527
2012/11/1,2104.428,2109.496,2069.947,2070.02,35.548,1.7182,82886670,62606643902
2012/11/2,2117.046,2119.224,2096.531,2105.449,12.618,0.5996,76557220,55869885523
2012/11/5,2114.027,2123.327,2104.584,2113.328,-3.019,-0.1426,71538762,53222132005
2012/11/6,2105.999,2114.791,2078.472,2113.658,-8.028,-0.3797,71343850,53697998810
2012/11/7,2105.73,2112.631,2093.289,2102.419,-0.269,-0.0128,59380128,47163781132
2012/11/8,2071.509,2092.565,2070.65,2091.254,-34.221,-1.6251,66594561,49276099893
2012/11/9,2069.067,2077.228,2062.417,2066.495,-2.442,-0.1179,54223460,39065354573
2012/11/12,2079.274,2079.571,2061.84,2069.214,10.207,0.4933,56694855,42083753188
2012/11/13,2047.889,2078.133,2044.036,2078.133,-31.385,-1.5094,61087293,44605159107
2012/11/14,2055.419,2056.488,2040.172,2047.257,7.53,0.3677,48093000,35883690655
2012/11/15,2030.29,2053.56,2029.874,2045.456,-25.129,-1.2226,50556857,37082797748
2012/11/16,2014.725,2028.686,2001.716,2026.563,-15.565,-0.7666,49581680,36821292718
2012/11/19,2016.982,2018.38,1995.721,2013.246,2.257,0.112,45327018,36090720201
2012/11/20,2008.923,2023.611,2004.17,2020.433,-8.059,-0.3996,42580635,33372963548
2012/11/21,2030.319,2031.149,1995.174,2008.211,21.396,1.065,53282021,39658621481
2012/11/22,2015.611,2023.085,2009.72,2021.209,-14.708,-0.7244,45577847,33727413953
2012/11/23,2027.384,2034.884,2017.004,2020.015,11.773,0.5841,51551469,38278378090
2012/11/26,2017.464,2027.274,2014.029,2023.339,-9.92,-0.4893,44779551,33110722038
2012/11/27,1991.165,2014.211,1990.336,2012.075,-26.299,-1.3036,56627422,39089182618
2012/11/28,1973.523,1984.863,1968.213,1984.48,-17.642,-0.886,50505587,34492569662
2012/11/29,1963.488,1980.556,1961.822,1972.925,-10.035,-0.5085,49540088,33179657979
2012/11/30,1980.117,1983.419,1959.334,1961.815,16.629,0.8469,56893416,37739106755
2012/12/3,1959.767,1988.191,1957.884,1977.254,-20.35,-1.0277,61653375,43027553647
2012/12/4,1975.143,1980.119,1949.457,1956.616,15.376,0.7846,62378123,43054547446
2012/12/5,2031.907,2040.604,1970.202,1973.107,56.764,2.8739,119973040,85475970222
2012/12/6,2029.237,2036.609,2018.379,2029.562,-2.67,-0.1314,81459219,58452526304
2012/12/7,2061.786,2065.745,2023.961,2028.766,32.549,1.604,115157289,82158975512
2012/12/10,2083.77,2087.007,2064.615,2067.324,21.984,1.0663,115383226,81469437287
2012/12/11,2074.704,2088.635,2070.192,2077.557,-9.066,-0.4351,93370830,67930370635
2012/12/12,2082.726,2085.934,2066.391,2073.271,8.022,0.3867,78559142,57115139819
2012/12/13,2061.476,2081.363,2059.472,2077.416,-21.25,-1.0203,72272324,52179639438
2012/12/14,2150.625,2152.496,2062.543,2062.689,89.149,4.3245,160873812,1.18E+11
2012/12/17,2160.342,2169.57,2151.936,2152.097,9.717,0.4518,144242218,1.11E+11
2012/12/18,2162.464,2183.714,2144.733,2155.858,2.122,0.0982,126099467,99028894174
2012/12/19,2162.239,2175.395,2154.287,2158.67,-0.225,-0.0104,94391522,75813180710
2012/12/20,2168.353,2174.819,2142.951,2156.193,6.114,0.2828,99384183,80073490883
2012/12/21,2153.31,2190.398,2148.17,2169.57,-15.043,-0.6938,103372872,84574353484
2012/12/24,2159.053,2170.394,2149.825,2150.654,5.743,0.2667,78469664,67970651968
2012/12/25,2213.611,2220.263,2146.862,2154.32,54.558,2.5269,143327708,1.15E+11
2012/12/26,2219.132,2220.475,2206.787,2211.594,5.521,0.2494,121858630,97153766055
2012/12/27,2205.897,2234.724,2204.79,2223.655,-13.235,-0.5964,129023501,1.00E+11
2012/12/28,2233.252,2234.869,2204.003,2207.913,27.355,1.2401,115924934,91970152857
2012/12/31,2269.128,2269.512,2236.461,2236.461,35.876,1.6064,128031402,1.06E+11
2013/1/4,2276.992,2296.113,2256.56,2289.51,7.864,0.3466,139469931,1.15E+11
2013/1/7,2285.364,2293.317,2266.862,2271.663,8.372,0.3677,118162813,96872865891
2013/1/8,2276.07,2289.139,2262.979,2284.654,-9.294,-0.4067,122907877,1.06E+11
2013/1/9,2275.34,2283.896,2259.051,2271.299,-0.73,-0.0321,122014924,1.03E+11
2013/1/10,2283.658,2295.484,2268.648,2274.377,8.318,0.3656,120066676,98236402918
2013/1/11,2242.997,2290.205,2234.947,2285.185,-40.661,-1.7805,125068275,1.02E+11
2013/1/14,2311.74,2317.617,2235.107,2236.288,68.743,3.0648,144749889,1.24E+11
2013/1/15,2325.682,2332.783,2309.323,2312.468,13.942,0.6031,165645981,1.41E+11
2013/1/16,2309.499,2326.764,2279.507,2322.158,-16.183,-0.6958,153511167,1.33E+11
2013/1/17,2284.909,2305.602,2275.877,2305.14,-24.59,-1.0647,119101835,1.03E+11
2013/1/18,2317.07,2324.509,2285.972,2295.809,32.161,1.4075,125438026,1.05E+11
2013/1/21,2328.221,2329.581,2305.099,2321.49,11.151,0.4813,134680458,1.13E+11
2013/1/22,2315.139,2335.806,2301.301,2326.49,-13.082,-0.5619,149466584,1.23E+11
2013/1/23,2320.911,2325.118,2296.491,2308.521,5.772,0.2493,118179722,96956218661
2013/1/24,2302.598,2362.943,2287.296,2320.258,-18.313,-0.789,161031674,1.36E+11
2013/1/25,2291.304,2308.38,2288.262,2300.001,-11.294,-0.4905,92605741,80267388572
2013/1/28,2346.505,2346.921,2295.352,2295.352,55.201,2.4092,128383760,1.17E+11
2013/1/29,2358.977,2363.797,2337.353,2347.215,12.472,0.5315,141853934,1.25E+11
2013/1/30,2382.475,2383.763,2347.89,2360.748,23.498,0.9961,149878907,1.25E+11
2013/1/31,2385.422,2391.821,2371.226,2383.426,2.947,0.1237,139707892,1.16E+11
2013/2/1,2419.02,2421.154,2369.57,2377.414,33.598,1.4085,140818172,1.26E+11
2013/2/4,2428.154,2440.376,2417.585,2425.921,9.134,0.3776,167551402,1.53E+11
2013/2/5,2433.13,2437.415,2403.302,2411.001,4.976,0.2049,150754505,1.27E+11
2013/2/6,2434.477,2441.726,2427.699,2432.677,1.347,0.0554,116579966,1.05E+11
2013/2/7,2418.53,2433.893,2394.218,2430.688,-15.947,-0.655,120008634,1.09E+11
2013/2/8,2432.402,2443.032,2414.398,2416.619,13.872,0.5736,109070386,98965224617
2013/2/18,2421.558,2444.804,2415.429,2441.906,-10.844,-0.4458,116174994,1.04E+11
2013/2/19,2382.914,2427.075,2373.535,2420.265,-38.644,-1.5958,123473334,1.06E+11
2013/2/20,2397.178,2397.941,2370.608,2383.493,14.264,0.5986,110280577,97222298954
2013/2/21,2325.951,2378.822,2309.171,2378.822,-71.227,-2.9713,144059478,1.27E+11
2013/2/22,2314.164,2330.879,2308.76,2322.94,-11.787,-0.5068,96981828,87579820983
2013/2/25,2325.819,2338.78,2315.012,2320.618,11.655,0.5036,88367374,77642340941
2013/2/26,2293.341,2340.709,2289.887,2313.74,-32.478,-1.3964,117638667,1.06E+11
2013/2/27,2313.22,2324.627,2292.034,2297.767,19.879,0.8668,97824887,88262924234
2013/2/28,2365.593,2366.164,2308.916,2322.323,52.373,2.2641,126950494,1.16E+11
2013/3/1,2359.506,2369.649,2330.858,2364.544,-6.087,-0.2573,120312752,1.12E+11
2013/3/4,2273.404,2333.54,2259.247,2332.08,-86.102,-3.6492,161750025,1.43E+11
2013/3/5,2326.306,2328.143,2270.1,2274.808,52.902,2.327,131136598,1.17E+11
2013/3/6,2347.179,2351.441,2321.6,2333.615,20.873,0.8973,141333692,1.25E+11
2013/3/7,2324.293,2352.021,2304.27,2340.436,-22.886,-0.975,139756348,1.26E+11
2013/3/8,2318.611,2333.667,2314.587,2326.417,-5.682,-0.2445,98794148,88438607018
2013/3/11,2310.593,2320.961,2296.583,2314.683,-8.018,-0.3458,84111903,73919947382
2013/3/12,2286.605,2333.286,2264.829,2309.158,-23.988,-1.0382,117664456,1.01E+11
2013/3/13,2263.968,2286.329,2253.249,2282.17,-22.637,-0.99,90972788,77688955841
2013/3/14,2270.277,2276.222,2253.31,2255.775,6.309,0.2787,80294086,69218592825
2013/3/15,2278.401,2312.078,2250.005,2269.315,8.124,0.3578,116477813,1.02E+11
2013/3/18,2240.016,2276.05,2239.214,2267.287,-38.385,-1.6847,93122772,81486175707
2013/3/19,2257.434,2261.314,2232.023,2244.265,17.418,0.7776,87582105,75512072273
2013/3/20,2317.374,2317.86,2257.421,2257.737,59.94,2.6552,131241284,1.14E+11
2013/3/21,2324.242,2330.813,2311.603,2318.205,6.868,0.2964,119200910,1.05E+11
2013/3/22,2328.278,2331.995,2314.967,2321.403,4.036,0.1736,101167299,85951321520
2013/3/25,2326.715,2344.894,2319.908,2334.735,-1.563,-0.0671,97031526,85418622369
2013/3/26,2297.669,2319.988,2281.118,2318.578,-29.046,-1.2484,104449015,91811327564
2013/3/27,2301.259,2323.477,2288.995,2299.377,3.59,0.1562,96331195,85708419365
2013/3/28,2236.302,2273.552,2232.906,2273.552,-64.957,-2.8227,127658698,1.08E+11
2013/3/29,2236.621,2246.868,2228.813,2238.485,0.319,0.0143,85565473,73358185133
2013/4/1,2234.395,2243.949,2227.314,2229.46,-2.226,-0.0995,77411774,66997534038
2013/4/2,2227.74,2253.421,2220.439,2234.901,-6.655,-0.2978,89714323,77596667316
2013/4/3,2225.295,2241.34,2217.252,2232.694,-2.445,-0.1098,81795267,68801356871
2013/4/8,2211.592,2212.586,2180.673,2196.238,-13.703,-0.6158,86257470,73666169988
2013/4/9,2225.775,2234.725,2215.467,2215.467,14.183,0.6413,82896544,73135035445
2013/4/10,2226.126,2233.04,2212.561,2224.934,0.351,0.0158,80619621,71090219578
2013/4/11,2219.553,2242.479,2217.265,2236.983,-6.573,-0.2953,73632704,62132700158
2013/4/12,2206.78,2226.262,2204.438,2218.095,-12.773,-0.5755,66846340,56196878022
2013/4/15,2181.942,2204.987,2177.388,2199.914,-24.838,-1.1255,71632323,58162177672
2013/4/16,2194.846,2196.432,2165.784,2169.63,12.904,0.5914,79992178,66955845024
2013/4/17,2193.796,2197.508,2178.468,2195.032,-1.05,-0.0478,68314181,59986556162
2013/4/18,2197.602,2206.027,2175.444,2181.822,3.806,0.1735,71616927,61888122713
2013/4/19,2244.643,2250.11,2200.584,2201.122,47.041,2.1406,109660556,95383012019
2013/4/22,2242.169,2245.119,2232.258,2236.402,-2.474,-0.1102,95233730,82244998209
2013/4/23,2184.538,2242.616,2182.806,2242.616,-57.631,-2.5703,96541315,82217516673
2013/4/24,2218.318,2226.117,2184.109,2187.349,33.78,1.5463,91600261,78977211750
2013/4/25,2199.307,2224.63,2191.848,2213.185,-19.011,-0.857,96704188,84483236302
2013/4/26,2177.912,2210.581,2173.864,2203.889,-21.395,-0.9728,76673970,65251506871
2013/5/2,2174.123,2179.647,2161.14,2170.783,-3.789,-0.174,68337936,59877609929
2013/5/3,2205.497,2222.811,2179.049,2179.049,31.374,1.4431,88583464,78315703425
2013/5/6,2231.166,2236.066,2212.495,2212.495,25.669,1.1639,92268146,81625607393
2013/5/7,2235.575,2240.256,2219.435,2227.861,4.409,0.1976,86452356,79040924815
2013/5/8,2246.3,2255.208,2235.417,2242.393,10.725,0.4797,90371933,81390848352
2013/5/9,2232.971,2247.864,2221.384,2246.963,-13.329,-0.5934,98531637,91165292599
2013/5/10,2246.831,2247.674,2225.812,2228.819,13.86,0.6207,90335476,81280141888
2013/5/13,2241.92,2250.854,2231.363,2247.678,-4.911,-0.2186,86211224,79191481239
2013/5/14,2217.01,2239.926,2205.873,2238.904,-24.91,-1.1111,83244975,75660470722
2013/5/15,2224.797,2225.186,2213.582,2217.086,7.787,0.3512,71722893,66658263971
2013/5/16,2251.806,2252.872,2210.77,2221.337,27.009,1.214,110284376,1.02E+11
2013/5/17,2282.87,2288.091,2248.413,2249.811,31.064,1.3795,126126006,1.11E+11
2013/5/20,2299.986,2309.392,2281.899,2286.328,17.116,0.7498,139150514,1.29E+11
2013/5/21,2305.114,2305.301,2290.124,2297.11,5.128,0.223,124173176,1.13E+11
2013/5/22,2302.403,2314.183,2292.431,2303.75,-2.711,-0.1176,128360026,1.15E+11
2013/5/23,2275.667,2304.953,2274.102,2293.809,-26.736,-1.1612,124019844,1.11E+11
2013/5/24,2288.533,2292.595,2270.25,2281.445,12.866,0.5654,101441213,92021526802
2013/5/27,2293.077,2301.702,2283.935,2286.661,4.544,0.1986,107325061,99920157617
2013/5/28,2321.318,2322.099,2281.468,2293.4,28.241,1.2316,132632995,1.20E+11
2013/5/29,2324.017,2334.335,2321.166,2323.539,2.699,0.1163,125250729,1.14E+11
2013/5/30,2317.749,2325.721,2310.492,2316.253,-6.268,-0.2697,111913032,1.04E+11
2013/5/31,2300.595,2325.534,2299.369,2320.739,-17.154,-0.7401,108162554,1.01E+11
2013/6/3,2299.252,2313.425,2294.113,2300.209,-1.343,-0.0584,96882814,91648607743
2013/6/4,2272.416,2297.1,2264.761,2297.1,-26.836,-1.1672,101895818,92377181551
2013/6/5,2270.931,2276.865,2260.871,2270.712,-1.485,-0.0653,76483303,71142676053
2013/6/6,2242.11,2266.692,2240.07,2264.425,-28.821,-1.2691,81538694,75261584761
2013/6/7,2210.898,2250.629,2205.066,2242.263,-31.212,-1.3921,89978077,81058352191
2013/6/13,2148.355,2190.101,2126.216,2190.101,-62.543,-2.8289,94371094,79714527238
2013/6/14,2162.041,2163.846,2142.78,2150.06,13.686,0.637,77857472,68747761906
2013/6/17,2156.215,2169.356,2147.029,2165.994,-5.826,-0.2695,75757790,68440143896
2013/6/18,2159.291,2161.681,2138.347,2158.546,3.076,0.1427,69632271,63582678086
2013/6/19,2143.454,2150.816,2115.793,2150.816,-15.837,-0.7334,75425016,67080569348
2013/6/20,2084.021,2132.813,2082.825,2132.813,-59.433,-2.7728,77787930,68164538356
2013/6/21,2073.095,2085.86,2042.879,2058.978,-10.926,-0.5243,79673224,67440066220
2013/6/24,1963.235,2068.862,1958.401,2068.862,-109.86,-5.2993,109198215,87969841712
2013/6/25,1959.508,1963.566,1849.653,1948.315,-3.727,-0.1898,138158516,1.05E+11
2013/6/26,1951.495,1959.158,1922.824,1954.474,-8.013,-0.4089,101192527,80892689202
2013/6/27,1950.013,1980.54,1942.371,1955.126,-1.482,-0.0759,105813318,84260408505
2013/6/28,1979.206,1987.984,1925.651,1935.516,29.193,1.4971,100737968,77513874673
2013/7/1,1995.242,1995.916,1957.571,1965.987,16.036,0.8102,78051393,62711812201
2013/7/2,2006.56,2007.62,1978.428,1992.89,11.318,0.5672,86415418,73980843793
2013/7/3,1994.268,1996.537,1965.519,1996.506,-12.292,-0.6126,93466471,76682437035
2013/7/4,2006.098,2022.136,1974.103,1982.87,11.83,0.5932,100394183,82685489823
2013/7/5,2007.199,2021.541,2002.367,2006.191,1.101,0.0549,91345222,75137508120
2013/7/8,1958.273,1983.215,1953.121,1983.215,-48.926,-2.4375,84136491,67187833865
2013/7/9,1965.454,1969.149,1946.366,1953.602,7.181,0.3667,64538733,52223185846
2013/7/10,2008.126,2009.36,1960.277,1962.84,42.672,2.1711,89797981,72807806791
2013/7/11,2072.991,2092.868,2010.4,2011.02,64.865,3.2301,159970773,1.31E+11
2013/7/12,2039.486,2074.857,2036.05,2068.044,-33.505,-1.6163,121174175,1.03E+11
2013/7/15,2059.39,2076.665,2037.248,2046.119,19.904,0.9759,101470357,88023339258
2013/7/16,2065.72,2066.363,2038.535,2054.6,6.33,0.3074,96737399,82870901045
2013/7/17,2044.922,2075.813,2043.231,2061.186,-20.798,-1.0068,103251321,87993978106
2013/7/18,2023.396,2043.372,2016.899,2038.4,-21.526,-1.0527,92132049,76618528707
2013/7/19,1992.648,2035.22,1990.253,2025.317,-30.748,-1.5196,104577571,87481519970
2013/7/22,2004.762,2005.474,1970.639,1977.733,12.114,0.6079,82922190,69649507412
2013/7/23,2043.876,2051.526,2005.092,2008.955,39.114,1.9511,109517360,92711261462
2013/7/24,2033.329,2042.773,2010.424,2035.691,-10.547,-0.516,106655779,93700581451
2013/7/25,2021.174,2045.365,2016.431,2037.336,-12.155,-0.5978,98545366,86249516075
2013/7/26,2010.85,2021.574,2000.797,2013.19,-10.324,-0.5108,73800429,65538619606
2013/7/29,1976.306,1997.838,1969.853,1997.838,-34.544,-1.7179,78683274,65866980367
2013/7/30,1990.064,2006.232,1965.361,1981.452,13.758,0.6961,77219784,66157865325
2013/7/31,1993.799,2015.472,1987.88,2000.794,3.735,0.1877,70160603,59394334168
2013/8/1,2029.067,2029.928,1997.058,2000.818,35.268,1.7689,91256686,77395281406
2013/8/2,2029.418,2047.084,2025.654,2039.514,0.351,0.0173,93592767,78906252081
2013/8/5,2050.481,2050.911,2025.226,2031.724,21.063,1.0379,85517968,73277096081
2013/8/6,2060.5,2066.74,2034.957,2043.653,10.019,0.4886,105580975,88690559153
2013/8/7,2046.778,2069.561,2043.75,2056.367,-13.722,-0.666,107712594,91260307563
2013/8/8,2044.895,2058.561,2037.251,2044.436,-1.883,-0.092,84133290,71954924316
2013/8/9,2052.235,2061.708,2030.127,2052.244,7.34,0.3589,95316423,83036019695
2013/8/12,2101.283,2102.347,2055.715,2058.416,49.048,2.39,135128974,1.16E+11
2013/8/13,2106.156,2106.397,2093.796,2101.324,4.873,0.2319,117708875,96430370026
2013/8/14,2100.137,2122.965,2093.043,2109.225,-6.019,-0.2858,114437802,95791169735
2013/8/15,2081.88,2108.405,2079.969,2099.279,-18.257,-0.8693,99396656,84735663149
2013/8/16,2068.452,2198.848,2061.654,2075.983,-13.428,-0.645,153063326,1.23E+11
2013/8/19,2085.602,2091.132,2052.703,2055.128,17.15,0.8291,97446783,81501386164
2013/8/20,2072.595,2098.98,2066.072,2081.966,-13.007,-0.6237,107381773,89117930477
2013/8/21,2072.961,2076.317,2056.913,2076.271,0.366,0.0177,87445991,72860722876
2013/8/22,2067.124,2083.333,2062.367,2069.313,-5.837,-0.2816,90928307,76018374980
2013/8/23,2057.458,2079.846,2029.365,2075.929,-9.666,-0.4676,112426351,94571635944
2013/8/26,2096.474,2097.344,2056.133,2061.417,39.016,1.8963,119932652,99157897686
2013/8/27,2103.567,2105.376,2090.425,2095.44,7.093,0.3383,126341966,1.05E+11
2013/8/28,2101.301,2113.817,2080.861,2092.311,-2.266,-0.1077,161392026,1.32E+11
2013/8/29,2097.227,2110.894,2088.236,2108.436,-4.074,-0.1939,133268219,1.05E+11
2013/8/30,2098.382,2114.393,2089.095,2097.217,1.155,0.0551,170075649,1.32E+11
2013/9/2,2098.448,2108.683,2078.455,2104.09,0.066,0.0031,149158524,1.21E+11
2013/9/3,2123.112,2123.847,2095.455,2100.449,24.664,1.1753,138893175,1.12E+11
2013/9/4,2127.618,2132.996,2115.753,2121.68,4.506,0.2122,142000386,1.16E+11
2013/9/5,2122.43,2127.855,2115.236,2125.255,-5.188,-0.2438,126544104,1.06E+11
2013/9/6,2139.993,2143.244,2119.021,2119.333,17.563,0.8275,143260660,1.19E+11
2013/9/9,2212.516,2218.529,2151.347,2151.347,72.523,3.3889,219427086,1.79E+11
2013/9/10,2237.984,2238.551,2202.817,2214.814,25.468,1.1511,237206649,1.91E+11
2013/9/11,2241.268,2258.075,2233.003,2244.962,3.284,0.1467,244349455,1.95E+11
2013/9/12,2255.605,2270.268,2226.288,2236.171,14.337,0.6397,209715110,1.67E+11
2013/9/13,2236.217,2259.424,2228.483,2251.462,-19.388,-0.8595,171984229,1.41E+11
2013/9/16,2231.401,2248.471,2226.171,2244.463,-4.816,-0.2154,154884020,1.34E+11
2013/9/17,2185.56,2230.929,2184.922,2230.388,-45.841,-2.0544,154542555,1.32E+11
2013/9/18,2191.851,2195.904,2172.043,2185.936,6.291,0.2878,115111887,1.01E+11
2013/9/23,2221.044,2223.068,2198.336,2199.361,29.193,1.3319,133174858,1.21E+11
2013/9/24,2207.531,2219.543,2187.236,2219.467,-13.513,-0.6084,160415055,1.43E+11
2013/9/25,2198.515,2217.974,2193.722,2206.225,-9.016,-0.4084,160212762,1.44E+11
2013/9/26,2155.809,2192.226,2154.721,2192.226,-42.706,-1.9425,140415346,1.26E+11
2013/9/27,2160.027,2165.777,2149.594,2150.961,4.218,0.1957,105401788,97811678182
2013/9/30,2174.665,2176.303,2165.162,2167.734,14.638,0.6777,92810081,88982759154
2013/10/8,2198.199,2200.018,2161.489,2171.904,23.534,1.0822,126710203,1.15E+11
2013/10/9,2211.769,2212.347,2185.181,2191.392,13.57,0.6173,130871737,1.18E+11
2013/10/10,2190.929,2214.592,2186.48,2214.405,-20.84,-0.9422,149775896,1.37E+11
2013/10/11,2228.146,2228.871,2200.53,2201.409,37.217,1.6987,156892176,1.42E+11
2013/10/14,2237.773,2242.984,2226.403,2232.218,9.627,0.4321,165983386,1.52E+11
2013/10/15,2233.412,2240.25,2221.139,2237.931,-4.361,-0.1949,153722825,1.39E+11
2013/10/16,2193.074,2228.113,2183.403,2228.113,-40.338,-1.8061,154638637,1.38E+11
2013/10/17,2188.542,2211.03,2183.246,2201.71,-4.532,-0.2067,126767944,1.13E+11
2013/10/18,2193.78,2203.291,2184.36,2188.714,5.238,0.2393,103724631,90814173242
2013/10/21,2229.237,2230.285,2190.394,2198.114,35.457,1.6163,136694408,1.24E+11
2013/10/22,2210.652,2227.341,2204.244,2227.341,-18.585,-0.8337,149132831,1.35E+11
2013/10/23,2183.107,2226.847,2177.725,2213.274,-27.545,-1.246,146347090,1.26E+11
2013/10/24,2164.322,2183.412,2159.871,2178.82,-18.785,-0.8605,103008953,90001867021
2013/10/25,2132.955,2170.612,2122.678,2163.689,-31.367,-1.4493,113924520,99671699060
2013/10/28,2133.869,2140.957,2123.069,2135.879,0.914,0.0429,88401322,77889328547
2013/10/29,2128.864,2163.657,2093.197,2135.226,-5.005,-0.2346,143092811,1.17E+11
2013/10/30,2160.463,2161.935,2121.841,2126.69,31.599,1.4843,119643362,95233751781
2013/10/31,2141.614,2155.511,2137.466,2155.511,-18.849,-0.8725,108063020,88638835793
2013/11/1,2149.562,2157.313,2132.629,2139.88,7.948,0.3711,89118477,76271865039
2013/11/4,2149.634,2160.578,2143.207,2156.087,0.072,0.0033,76147941,66305997105
2013/11/5,2157.24,2158.148,2124.845,2139.837,7.606,0.3538,91900031,77963321579
2013/11/6,2139.607,2166.171,2138.78,2149.39,-17.633,-0.8174,100487344,86547130819
2013/11/7,2129.4,2141.6,2119.186,2136.627,-10.207,-0.4771,81842610,70177472947
2013/11/8,2106.127,2128.581,2103.51,2120.923,-23.273,-1.0929,83096859,70325214666
2013/11/11,2109.471,2117.28,2093.626,2103.299,3.344,0.1588,69678299,59934058729
2013/11/12,2126.772,2127.938,2108.396,2110.724,17.301,0.8202,79446731,67951266386
2013/11/13,2087.941,2117.912,2086.006,2117.886,-38.831,-1.8258,88257094,73376066494
2013/11/14,2100.506,2102.38,2078.988,2087.119,12.565,0.6018,83799373,72089883154
2013/11/15,2135.827,2153.213,2100.786,2100.9,35.321,1.6815,125894520,1.13E+11
2013/11/18,2197.219,2198.316,2143.768,2147.373,61.392,2.8744,157502714,1.43E+11
2013/11/19,2193.125,2203.297,2186.114,2198.318,-4.094,-0.1863,125082307,1.16E+11
2013/11/20,2206.613,2207.105,2186.642,2201.474,13.488,0.615,118961861,1.05E+11
2013/11/21,2205.766,2206.531,2177.735,2197.008,-0.847,-0.0384,137245516,1.20E+11
2013/11/22,2196.378,2211.066,2188.767,2206.471,-9.388,-0.4256,113866457,1.02E+11
2013/11/25,2186.115,2209.148,2181.418,2186.058,-10.263,-0.4673,108282655,96747311934
2013/11/26,2183.073,2192.579,2176.177,2184.332,-3.042,-0.1392,100460830,84536640855
2013/11/27,2201.07,2207.617,2176.847,2181.725,17.997,0.8244,115384411,1.02E+11
2013/11/28,2219.372,2234.387,2202.623,2204.378,18.302,0.8315,134456777,1.20E+11
2013/11/29,2220.504,2224.944,2212.263,2221.618,1.132,0.051,106959053,97834025505
2013/12/2,2207.371,2231.921,2172.633,2203.122,-13.133,-0.5914,174281990,1.52E+11
2013/12/3,2222.67,2227.925,2193.251,2196.824,15.299,0.6931,113506410,1.01E+11
2013/12/4,2251.762,2260.871,2215.916,2219.965,29.092,1.3089,157292943,1.35E+11
2013/12/5,2247.063,2255.261,2239.144,2252.723,-4.699,-0.2087,122048414,1.06E+11
2013/12/6,2237.108,2248.147,2228.632,2242.563,-9.955,-0.443,103700929,92254759114
2013/12/9,2238.2,2249.169,2231.734,2241.793,1.092,0.0488,93273639,84432480333
2013/12/10,2237.492,2250.504,2231.68,2239.864,-0.708,-0.0316,109043133,95556296184
2013/12/11,2204.166,2228.633,2193.16,2228.633,-33.326,-1.4894,109473150,94389298201
2013/12/12,2202.796,2214.548,2194.901,2199.317,-1.37,-0.0622,86108671,76003328922
2013/12/13,2196.075,2204.637,2183.842,2188.259,-6.721,-0.3051,85101012,72637502087
2013/12/16,2160.861,2201.696,2159.987,2197.234,-35.214,-1.6035,101387594,86422957339
2013/12/17,2151.079,2165.543,2146.314,2161.536,-9.782,-0.4527,78578936,66921600555
2013/12/18,2148.285,2156.593,2142.624,2150.412,-2.794,-0.1299,64173584,55420595199
2013/12/19,2127.792,2159.142,2126.246,2153.674,-20.493,-0.9539,73123479,61496944001
